# File: OutputsByTech.csv,,,,,,,,,
# Title: Outputs by tech used for GDP intensity policies,,,,,,,,,
# Comments: Heavily filtered; could be even more filtered to just the needed sectors,,,,,,,,,
# Updated August 17th with IAMCOMPACT reference scenario,,,,,,,,,
# Units: EJ,,,,,,,,,
# Column types: cccccnnnnc,,,,,,,,,
# ----------,,,,,,,,,
region,sector,subsector,output,technology,1990,2005,2010,2015,Units
Europe_Non_EU,delivered gas transport,delivered gas transport,delivered gas transport,delivered gas transport,0,1.26E-04,0.00255335,0.00313943,EJ
Europe_Non_EU,district heat,biomass,district heat,biomass,0,0,5.02E-04,5.03E-04,EJ
Europe_Non_EU,district heat,coal,district heat,coal,0.0254843,0.006999,0.00750142,0.0059986,EJ
Europe_Non_EU,district heat,gas,district heat,gas,0.00160743,0.0219348,0.0178494,0.0190682,EJ
Europe_Non_EU,district heat,refined liquids,district heat,refined liquids,0.00177487,0.0124241,0.00793678,0.00482568,EJ
Europe_Non_EU,elec_CSP_storage,CSP_storage,elec_CSP_storage,CSP_storage (dry_hybrid),0,0,0,0,EJ
Europe_Non_EU,elec_CSP_storage,CSP_storage,elec_CSP_storage,CSP_storage (recirculating),0,0,0,0,EJ
Europe_Non_EU,elec_Gen_III,Gen_III,elec_Gen_III,Gen_III (once through),0,0,0,0,EJ
Europe_Non_EU,elec_Gen_III,Gen_III,elec_Gen_III,Gen_III (recirculating),0,0,0,0,EJ
Europe_Non_EU,elec_Gen_III,Gen_III,elec_Gen_III,Gen_III (seawater),0,0,0,0,EJ
Europe_Non_EU,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (dry cooling),0,0,0,0,EJ
Europe_Non_EU,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (once through),0,0,0,0,EJ
Europe_Non_EU,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (recirculating),0,0,0,0,EJ
Europe_Non_EU,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (seawater),0,0,0,0,EJ
Europe_Non_EU,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (dry cooling),0,1.20E-06,2.80E-06,3.70E-06,EJ
Europe_Non_EU,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (once through),0,9.58E-06,2.23E-05,3.03E-05,EJ
Europe_Non_EU,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (recirculating),0,3.00E-05,7.01E-05,9.51E-05,EJ
Europe_Non_EU,elec_biomass (conv),biomass (conv),elec_biomass (conv),biomass (conv) (seawater),0,2.39E-06,5.60E-06,7.59E-06,EJ
Europe_Non_EU,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (dry cooling),0,0,0,0,EJ
Europe_Non_EU,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (once through),0,0,0,0,EJ
Europe_Non_EU,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (recirculating),0,0,0,0,EJ
Europe_Non_EU,elec_coal (IGCC),coal (IGCC),elec_coal (IGCC),coal (IGCC) (seawater),0,0,0,0,EJ
Europe_Non_EU,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (dry cooling),0.00195099,0.00419854,0.00535311,0.00742353,EJ
Europe_Non_EU,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (once through),0.0648985,0.0793569,0.0936655,0.113619,EJ
Europe_Non_EU,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (recirculating),0.153172,0.202413,0.242225,0.301581,EJ
Europe_Non_EU,elec_coal (conv pul),coal (conv pul),elec_coal (conv pul),coal (conv pul) (seawater),0.00940533,0.0135399,0.0164284,0.0209742,EJ
Europe_Non_EU,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (dry cooling),8.62E-04,0.00627361,0.00703358,0.00807224,EJ
Europe_Non_EU,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (once through),0.00824604,0.0510501,0.0572754,0.0656449,EJ
Europe_Non_EU,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (recirculating),0.0245854,0.160003,0.179473,0.205788,EJ
Europe_Non_EU,elec_gas (CC),gas (CC),elec_gas (CC),gas (CC) (seawater),0.00188619,0.0127286,0.0142752,0.0163733,EJ
Europe_Non_EU,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (dry cooling),1.42E-04,6.29E-04,0.00234236,0.00148059,EJ
Europe_Non_EU,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (once through),0.00135377,0.00512042,0.0190741,0.0120402,EJ
Europe_Non_EU,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (recirculating),0.0040363,0.0160486,0.0597685,0.0377444,EJ
Europe_Non_EU,elec_gas (steam/CT),gas (steam/CT),elec_gas (steam/CT),gas (steam/CT) (seawater),3.10E-04,0.00127668,0.00475392,0.00300305,EJ
Europe_Non_EU,elec_geothermal,geothermal,elec_geothermal,geothermal (dry_hybrid),1.15E-04,1.35E-04,9.62E-04,0.0049283,EJ
Europe_Non_EU,elec_geothermal,geothermal,elec_geothermal,geothermal (recirculating),1.73E-04,2.03E-04,0.00144288,0.00739246,EJ
Europe_Non_EU,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (dry cooling),0,0,0,0,EJ
Europe_Non_EU,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (once through),0,0,0,0,EJ
Europe_Non_EU,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (recirculating),0,0,0,0,EJ
Europe_Non_EU,elec_refined liquids (CC),refined liquids (CC),elec_refined liquids (CC),refined liquids (CC) (seawater),0,0,0,0,EJ
Europe_Non_EU,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1.16E-04,4.34E-04,1.83E-04,1.80E-04,EJ
Europe_Non_EU,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),0.00475097,0.00452103,0.00170355,0.00168304,EJ
Europe_Non_EU,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.0109881,0.013153,0.00511974,0.00504742,EJ
Europe_Non_EU,elec_refined liquids (steam/CT),refined liquids (steam/CT),elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),6.58E-04,9.90E-04,3.95E-04,3.89E-04,EJ
Europe_Non_EU,elect_td_bld,elect_td_bld,elect_td_bld,elect_td_bld,0.150447,0.360333,0.460712,0.519686,EJ
Europe_Non_EU,elect_td_bld,rooftop_pv,elect_td_bld,rooftop_pv,0,0,0,0,EJ
Europe_Non_EU,elect_td_en,elect_td_en,elect_td_en,elect_td_en,0.00435328,0.00385095,0.00523214,0.0072043,EJ
Europe_Non_EU,elect_td_h2,elect_td_h2,elect_td_h2,elect_td_h2,0,0,0,0,EJ
Europe_Non_EU,elect_td_ind,elect_td_ind,elect_td_ind,elect_td_ind,0.192731,0.292244,0.37674,0.44433,EJ
Europe_Non_EU,elect_td_trn,elect_td_trn,elect_td_trn,elect_td_trn,0.00306305,0.00335525,0.00293835,0.00450605,EJ
Europe_Non_EU,electricity,biomass,district heat,biomass (conv),0,0,0,0.00100389,EJ
Europe_Non_EU,electricity,biomass,electricity,biomass (IGCC),0,0,0,0,EJ
Europe_Non_EU,electricity,biomass,electricity,biomass (conv),0,4.32E-05,1.01E-04,1.37E-04,EJ
Europe_Non_EU,electricity,coal,district heat,coal (conv pul),0,0.00355804,0.00318131,0.00372276,EJ
Europe_Non_EU,electricity,coal,electricity,coal (IGCC),0,0,0,0,EJ
Europe_Non_EU,electricity,coal,electricity,coal (conv pul),0.229426,0.299508,0.357672,0.443598,EJ
Europe_Non_EU,electricity,gas,district heat,gas (steam/CT),0,0.0143578,0.0313945,0.024177,EJ
Europe_Non_EU,electricity,gas,electricity,gas (CC),0.0355799,0.230055,0.258057,0.295879,EJ
Europe_Non_EU,electricity,gas,electricity,gas (steam/CT),0.00584135,0.0230749,0.0859388,0.0542682,EJ
Europe_Non_EU,electricity,geothermal,electricity,geothermal,2.88E-04,3.38E-04,0.00240476,0.0123208,EJ
Europe_Non_EU,electricity,hydro,electricity,hydro,0.133344,0.236927,0.304621,0.331805,EJ
Europe_Non_EU,electricity,nuclear,electricity,Gen_III,0,0,0,0,EJ
Europe_Non_EU,electricity,refined liquids,district heat,refined liquids (steam/CT),3.35E-04,4.19E-04,2.51E-04,0,EJ
Europe_Non_EU,electricity,refined liquids,electricity,refined liquids (CC),0,0,0,0,EJ
Europe_Non_EU,electricity,refined liquids,electricity,refined liquids (steam/CT),0.0165131,0.0190977,0.00740147,0.00729893,EJ
Europe_Non_EU,electricity,solar,electricity,CSP_storage,0,0,0,0,EJ
Europe_Non_EU,electricity,solar,electricity,PV,0,0,0,8.20E-04,EJ
Europe_Non_EU,electricity,solar,electricity,PV_storage,0,0,0,0,EJ
Europe_Non_EU,electricity,wind,electricity,wind,0,2.12E-04,0.010501,0.042351,EJ
Europe_Non_EU,electricity,wind,electricity,wind_offshore,0,0,0,0,EJ
Europe_Non_EU,electricity,wind,electricity,wind_storage,0,0,0,0,EJ
Europe_Non_EU,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,0.401747,0.788042,0.995649,1.14463,EJ
Europe_Non_EU,gas pipeline,gas pipeline,gas pipeline,gas pipeline,0.252876,1.04616,1.39983,1.7416,EJ
Europe_Non_EU,gas processing,biomass gasification,gas processing,biomass gasification,0,2.93E-04,0.00284647,0.0113827,EJ
Europe_Non_EU,gas processing,coal gasification,gas processing,coal gasification,0.0012312,0,0,0,EJ
Europe_Non_EU,gas processing,natural gas,gas processing,natural gas,0.251812,1.05114,1.40468,1.74244,EJ
Europe_Non_EU,mining energy use,mobile,mining energy use,refined liquids,4.47E-04,6.25E-04,0,0,EJ
Europe_Non_EU,mining energy use,stationary,mining energy use,coal,0,1.45E-04,1.83E-04,0.00217828,EJ
Europe_Non_EU,mining energy use,stationary,mining energy use,electricity,0.00235753,0.00502313,0.00618414,0.00942817,EJ
Europe_Non_EU,mining energy use,stationary,mining energy use,gas,0,0,0.00204673,0.00399975,EJ
Europe_Non_EU,mining energy use,stationary,mining energy use,refined liquids,1.12E-04,1.56E-04,0,0,EJ
Europe_Non_EU,nuclearFuelGenIII,enrichedUranium,nuclearFuelGenIII,enrichedUranium,0,0,0,0,EJ
Europe_Non_EU,other industrial energy use,biomass,electricity,biomass cogen,0,1.08E-05,7.91E-05,7.56E-05,EJ
Europe_Non_EU,other industrial energy use,biomass,other industrial energy use,biomass,7.05E-04,7.79E-04,4.31E-04,1.70E-04,EJ
Europe_Non_EU,other industrial energy use,biomass,other industrial energy use,biomass cogen,0,2.98E-05,2.20E-04,2.11E-04,EJ
Europe_Non_EU,other industrial energy use,coal,electricity,coal cogen,0.00141044,0.00234554,0.0028296,0.00305491,EJ
Europe_Non_EU,other industrial energy use,coal,other industrial energy use,coal,0.153693,0.236566,0.16013,0.136739,EJ
Europe_Non_EU,other industrial energy use,coal,other industrial energy use,coal cogen,0.00341511,0.00584922,0.007074,0.00765642,EJ
Europe_Non_EU,other industrial energy use,district heat,other industrial energy use,district heat,0.0122977,0.0360203,0.041874,0.0367078,EJ
Europe_Non_EU,other industrial energy use,electricity,other industrial energy use,electricity,0.12473,0.154124,0.204499,0.25653,EJ
Europe_Non_EU,other industrial energy use,gas,electricity,gas cogen,3.60E-06,0.0125259,0.0118572,0.0128566,EJ
Europe_Non_EU,other industrial energy use,gas,other industrial energy use,gas,0.028388,0.0844866,0.206048,0.232948,EJ
Europe_Non_EU,other industrial energy use,gas,other industrial energy use,gas cogen,8.42E-06,0.0301828,0.0287099,0.0312812,EJ
Europe_Non_EU,other industrial energy use,hydrogen,electricity,hydrogen cogen,0,0,0,0,EJ
Europe_Non_EU,other industrial energy use,hydrogen,other industrial energy use,hydrogen,0,0,0,0,EJ
Europe_Non_EU,other industrial energy use,hydrogen,other industrial energy use,hydrogen cogen,0,0,0,0,EJ
Europe_Non_EU,other industrial energy use,refined liquids,electricity,refined liquids cogen,0.0103166,0.00400464,0.00132061,0.00154018,EJ
Europe_Non_EU,other industrial energy use,refined liquids,other industrial energy use,refined liquids,0.134674,0.0397823,0.14197,0.0690185,EJ
Europe_Non_EU,other industrial energy use,refined liquids,other industrial energy use,refined liquids cogen,0.0242173,0.00969646,0.00321316,0.00376572,EJ
Europe_Non_EU,other industrial feedstocks,coal,other industrial feedstocks,coal,0,0,9.63E-04,9.63E-04,EJ
Europe_Non_EU,other industrial feedstocks,refined liquids,other industrial feedstocks,refined liquids,0.0418181,0.0576412,0.107413,0.142533,EJ
Europe_Non_EU,other industry,other industry,other industry,other industry,0.523946,0.655158,0.902543,0.918522,EJ
Europe_Non_EU,process heat cement,biomass,process heat cement,biomass,0.0172217,0.027039,0.0336867,0.0336867,EJ
Europe_Non_EU,process heat cement,coal,process heat cement,coal,0.0332953,0.0522754,0.0651275,0.0651275,EJ
Europe_Non_EU,process heat cement,gas,process heat cement,gas,0.00114809,0.00180262,0.00224582,0.00224582,EJ
Europe_Non_EU,process heat cement,hydrogen,process heat cement,hydrogen,0,0,0,0,EJ
Europe_Non_EU,process heat cement,refined liquids,process heat cement,refined liquids,0.0631463,0.099143,0.123518,0.123518,EJ
Europe_Non_EU,refined liquids bunkers,refined liquids bunkers,refined liquids bunkers,refined liquids bunkers,0.0159367,0.0892045,0.0548381,0.153077,EJ
Europe_Non_EU,refined liquids enduse,refined liquids enduse,refined liquids enduse,refined liquids enduse,0.157811,0.14927,0.0884054,0.0626604,EJ
Europe_Non_EU,refined liquids industrial,refined liquids industrial,refined liquids industrial,refined liquids industrial,0.553097,0.572188,0.634769,0.525101,EJ
Europe_Non_EU,refined liquids transport,refined liquids transport,refined liquids transport,refined liquids transport,0.501128,0.707117,0.828352,1.25354,EJ
Europe_Non_EU,refining,biomass liquids,refining,BTL with hydrogen,0,0,0,0,EJ
Europe_Non_EU,refining,biomass liquids,refining,FT biofuels,0,0,0,0,EJ
Europe_Non_EU,refining,biomass liquids,refining,biodiesel,0,0,2.93E-04,0.00397641,EJ
Europe_Non_EU,refining,biomass liquids,refining,cellulosic ethanol,0,0,0,0,EJ
Europe_Non_EU,refining,biomass liquids,refining,corn ethanol,0,0,0,0.00179987,EJ
Europe_Non_EU,refining,coal to liquids,refining,coal to liquids,0,0,0,0,EJ
Europe_Non_EU,refining,gas to liquids,refining,gas to liquids,0,0,0,0,EJ
Europe_Non_EU,refining,oil refining,oil-credits,oil refining,1.28792,1.57098,1.62817,2.00608,EJ
Europe_Non_EU,refining,oil refining,refining,oil refining,1.28792,1.57098,1.62817,2.00608,EJ
Europe_Non_EU,regional biomass,regional biomass,regional biomass,regional biomass,0.390859,0.322846,0.305805,0.261828,EJ
Europe_Non_EU,regional biomassOil,regional biomassOil,regional biomassOil,OilCrop,0,0,3.02E-04,0.00409928,EJ
Europe_Non_EU,regional coal,domestic coal,regional coal,domestic coal,1.13484,0.996531,1.26244,1.07114,EJ
Europe_Non_EU,regional coal,imported coal,regional coal,imported coal,0.199361,0.538002,0.677171,0.953399,EJ
Europe_Non_EU,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,0,0,0,0.00179987,EJ
Europe_Non_EU,regional natural gas,domestic natural gas,"domestic natural gas,depth=1",domestic natural gas,0.0376324,0.0406324,0.0374073,0.0181306,EJ
Europe_Non_EU,regional natural gas,imported natural gas,"imported LNG,depth=1",imported LNG,0.142877,0.674099,0.955519,1.21566,EJ
Europe_Non_EU,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported Afr_MidE pipeline gas,3.00E-07,1.40E-06,0.0246408,0.0315581,EJ
Europe_Non_EU,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported EUR pipeline gas,3.98E-04,0.00187579,0.00271388,5.38E-04,EJ
Europe_Non_EU,regional natural gas,imported natural gas,"imported pipeline gas,depth=1",imported RUS pipeline gas,0.0709045,0.33453,0.384403,0.476549,EJ
Europe_Non_EU,regional oil,domestic crude oil,regional oil,domestic crude oil,0.246803,0.139209,0.187376,0.0107238,EJ
Europe_Non_EU,regional oil,imported crude oil,regional oil,imported crude oil,1.16024,1.51721,1.55967,2.14408,EJ
Europe_Non_EU,resid cooling,electricity,resid cooling,electricity,0.0376976,0.0950574,0.121069,0.133501,EJ
Europe_Non_EU,resid heating,biomass,resid heating,biomass,0.0950579,0.0769971,0.071236,0.0561237,EJ
Europe_Non_EU,resid heating,coal,resid heating,coal,0.00532117,0.00421516,0.00604895,0.00360105,EJ
Europe_Non_EU,resid heating,district heat,resid heating,district heat,0.00868327,0.00801932,0.00992819,0.00998539,EJ
Europe_Non_EU,resid heating,electricity,resid heating,electricity,0.00606135,0.0141834,0.0176201,0.0189514,EJ
Europe_Non_EU,resid heating,gas,resid heating,gas,0.00117851,0.0671304,0.0698232,0.129604,EJ
Europe_Non_EU,resid heating,gas,resid heating,hydrogen,0,0,0,0,EJ
Europe_Non_EU,resid heating,refined liquids,resid heating,refined liquids,0.0447425,0.0407378,0.0223196,0.00820308,EJ
Europe_Non_EU,resid others,biomass,N/A,biomass,0.0405216,0.031683,0.0287184,0.022158,EJ
Europe_Non_EU,resid others,biomass,resid others,biomass,0.019815,0.0160502,0.0148492,0.0116991,EJ
Europe_Non_EU,resid others,coal,N/A,coal,0.0666941,0.0510062,0.0716646,0.04181,EJ
Europe_Non_EU,resid others,coal,resid others,coal,0.0434773,0.0344404,0.0494239,0.029423,EJ
Europe_Non_EU,resid others,district heat,N/A,district heat,8.29E-04,7.50E-04,9.15E-04,9.06E-04,EJ
Europe_Non_EU,resid others,district heat,resid others,district heat,0.00122886,0.00113492,0.00140505,0.00141318,EJ
Europe_Non_EU,resid others,electricity,resid others,electricity,0.0507515,0.122367,0.153542,0.166799,EJ
Europe_Non_EU,resid others,gas,N/A,gas,0.00103388,0.0559829,0.0567461,0.102689,EJ
Europe_Non_EU,resid others,gas,N/A,hydrogen,0,0,0,0,EJ
Europe_Non_EU,resid others,gas,resid others,gas,0.00100085,0.057009,0.0592958,0.110064,EJ
Europe_Non_EU,resid others,gas,resid others,hydrogen,0,0,0,0,EJ
Europe_Non_EU,resid others,refined liquids,resid others,refined liquids,0.0373075,0.0339683,0.0186107,0.00683993,EJ
Europe_Non_EU,total biomass,domestic biomass,total biomass,domestic biomass,0.27226,0.25318,0.254224,0.226649,EJ
Europe_Non_EU,total biomass,imported biomass,total biomass,imported biomass,0.118599,0.0696661,0.0515808,0.0351783,EJ
Europe_Non_EU,wholesale gas,wholesale gas,wholesale gas,wholesale gas,0.0828914,0.255231,0.390046,0.506822,EJ
Russia,H2 central production,biomass,H2 central production,biomass to H2,0,0,0,0,EJ
Russia,H2 central production,electricity,H2 central production,electrolysis,0,0,0,0,EJ
Russia,H2 central production,gas,H2 central production,natural gas steam reforming,0,0,0,0,EJ
Russia,H2 central production,nuclear,H2 central production,thermal splitting,0,0,0,0,EJ
Russia,H2 central production,solar,H2 central production,electrolysis,0,0,0,0,EJ
Russia,H2 central production,wind,H2 central production,electrolysis,0,0,0,0,EJ
Russia,H2 industrial,H2 delivery,H2 industrial,H2 delivery,0,0,0,0,EJ
Russia,H2 industrial,forecourt production,H2 industrial,electrolysis,0,0,0,0,EJ
Russia,H2 liquid truck,H2 liquid truck,H2 liquid truck,H2 liquid truck,0,0,0,0,EJ
Russia,H2 pipeline,H2 pipeline,H2 pipeline,H2 pipeline,0,0,0,0,EJ
Russia,H2 retail delivery,H2 retail delivery,H2 retail delivery,H2 retail delivery,0,0,0,0,EJ
Russia,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,0,0,0,0,EJ
Russia,H2 wholesale delivery,H2 liquid truck,H2 wholesale delivery,H2 liquid truck,0,0,0,0,EJ
Russia,H2 wholesale delivery,H2 pipeline,H2 wholesale delivery,H2 pipeline,0,0,0,0,EJ
Russia,H2 wholesale dispensing,H2 delivery,H2 wholesale dispensing,H2 liquid truck,0,0,0,0,EJ
Russia,H2 wholesale dispensing,H2 delivery,H2 wholesale dispensing,H2 pipeline,0,0,0,0,EJ
Russia,H2 wholesale dispensing,forecourt production,H2 wholesale dispensing,electrolysis,0,0,0,0,EJ
Russia,H2 wholesale dispensing,forecourt production,H2 wholesale dispensing,natural gas steam reforming,0,0,0,0,EJ
Russia,agricultural energy use,mobile,agricultural energy use,electricity,0,0,0,0,EJ
Russia,agricultural energy use,mobile,agricultural energy use,hydrogen,0,0,0,0,EJ
Russia,agricultural energy use,mobile,agricultural energy use,refined liquids,0.460265,0.136737,0.0984975,0.110025,EJ
Russia,agricultural energy use,stationary,agricultural energy use,biomass,0.0268637,0.00946528,0.00547827,0.00450958,EJ
Russia,agricultural energy use,stationary,agricultural energy use,coal,0.0190932,0.00430883,0.00267077,0.00339667,EJ
Russia,agricultural energy use,stationary,agricultural energy use,electricity,0.233448,0.0598365,0.0557771,0.0577002,EJ
Russia,agricultural energy use,stationary,agricultural energy use,gas,0.0196101,0.0203153,0.0205791,0.0413807,EJ
Russia,agricultural energy use,stationary,agricultural energy use,heat,0,0.135417,0.123654,0.0982873,EJ
Russia,agricultural energy use,stationary,agricultural energy use,refined liquids,0.115066,0.0341842,0.0246243,0.0275061,EJ
Russia,backup_electricity,gas,backup_electricity,gas (steam/CT),0,0,0,0,EJ
Russia,chemical,chemical,chemical,chemical,1.8569,2.27288,3.34496,2.99637,EJ
Russia,chemical energy use,biomass,chemical energy use,biomass,0,0,9.02E-04,0.00190403,EJ
Russia,chemical energy use,coal,chemical energy use,coal,0.0156825,5.79E-04,0.00735375,0.00623953,EJ
Russia,chemical energy use,electricity,chemical energy use,electricity,0.264321,0.143873,0.167394,0.167296,EJ
Russia,chemical energy use,gas,chemical energy use,gas,0.0586425,0,0,0.0486232,EJ
Russia,chemical energy use,heat,chemical energy use,heat,0,0.563854,0.570761,0.502529,EJ
Russia,chemical energy use,refined liquids,chemical energy use,refined liquids,0.146964,0.236938,0.245954,0.35124,EJ
Russia,chemical feedstocks,coal,chemical feedstocks,coal,0,0,0.0108417,0.0077022,EJ
Russia,chemical feedstocks,gas,chemical feedstocks,gas,0.711409,0.732934,1.24791,1.16757,EJ
Russia,chemical feedstocks,refined liquids,chemical feedstocks,refined liquids,0.659881,0.594705,1.09384,0.743266,EJ
Russia,comm cooling,electricity,comm cooling,electricity,0.001841,0.0037042,0.0060782,0.0057626,EJ
Russia,comm heating,biomass,comm heating,biomass,0.00981117,0.00735863,0.0102695,0.0116892,EJ
Russia,comm heating,district heat,comm heating,district heat,2.48059,0.382191,0.333017,0.38429,EJ
Russia,comm heating,electricity,comm heating,electricity,0.00482686,0.0090127,0.0144249,0.0133394,EJ
Russia,comm heating,gas,comm heating,gas,0.218798,0.0939231,0.0735004,0.0541046,EJ
Russia,comm heating,gas,comm heating,hydrogen,0,0,0,0,EJ
Russia,comm others,biomass,N/A,biomass,0.00179381,0.00129326,0.00176206,0.00195891,EJ
Russia,comm others,biomass,comm others,biomass,8.18E-04,6.13E-04,8.56E-04,9.74E-04,EJ
Russia,comm others,coal,N/A,coal,0.580227,0.0571394,0.0517445,0.0289812,EJ
Russia,comm others,coal,comm others,coal,0.352721,0.0361185,0.0335133,0.0192183,EJ
Russia,comm others,district heat,N/A,district heat,0.199549,0.0300232,0.0256423,0.029078,EJ
Russia,comm others,district heat,comm others,district heat,0.275621,0.0424657,0.0370019,0.042699,EJ
Russia,comm others,electricity,comm others,electricity,0.138426,0.266325,0.430531,0.402127,EJ
Russia,comm others,gas,N/A,gas,0.0204581,0.00831439,0.00632041,0.00452467,EJ
Russia,comm others,gas,N/A,hydrogen,0,0,0,0,EJ
Russia,comm others,gas,comm others,gas,0.018464,0.00792602,0.00620256,0.00456577,EJ
Russia,comm others,gas,comm others,hydrogen,0,0,0,0,EJ
Russia,comm others,refined liquids,comm others,refined liquids,0.0988559,0.0173845,0.0341706,0.0507238,EJ
Russia,construction,construction,construction,construction,0.524732,0.31526,0.325207,0.445914,EJ
Russia,construction energy use,mobile,construction energy use,electricity,0,0,0,0,EJ
Russia,construction energy use,mobile,construction energy use,hydrogen,0,0,0,0,EJ
Russia,construction energy use,mobile,construction energy use,refined liquids,0.244111,0.0243679,0.0227632,0.0371857,EJ
Russia,construction energy use,stationary,construction energy use,biomass,0,1.34E-04,1.67E-04,6.68E-05,EJ
Russia,construction energy use,stationary,construction energy use,coal,2.46E-04,8.69E-04,0.00193906,0.00251061,EJ
Russia,construction energy use,stationary,construction energy use,electricity,0.0655621,0.0339903,0.0421534,0.0441388,EJ
Russia,construction energy use,stationary,construction energy use,gas,0.0154798,0.0141356,0.0235189,0.0845184,EJ
Russia,construction energy use,stationary,construction energy use,heat,0,0.041274,0.0579342,0.0279625,EJ
Russia,construction energy use,stationary,construction energy use,refined liquids,0.0610276,0.00609203,0.00569078,0.00929648,EJ
Russia,construction feedstocks,refined liquids,construction feedstocks,refined liquids,0.138305,0.194398,0.17104,0.240234,EJ
Russia,delivered biomass,delivered biomass,delivered biomass,delivered biomass,0.304783,0.0730037,0.0764363,0.0841387,EJ
Russia,delivered biomass industry,delivered biomass industry,delivered biomass industry,delivered biomass industry,0.205149,0.216502,0.214196,0.235421,EJ
Russia,delivered coal,delivered coal,delivered coal,delivered coal,1.65807,0.232742,0.168319,0.145171,EJ
Russia,delivered coal industry,delivered coal industry,delivered coal industry,delivered coal industry,3.88592,2.18289,2.19273,2.58405,EJ
Russia,delivered gas,delivered gas,delivered gas,delivered gas,2.38221,1.76306,1.81936,1.86269,EJ
Russia,delivered gas h2,delivered gas h2,delivered gas h2,delivered gas h2,0,0,0,0,EJ
Russia,delivered gas transport,delivered gas transport,delivered gas transport,delivered gas transport,0.0470057,0.00200917,0.00472991,0.0033486,EJ
Russia,district heat,biomass,district heat,biomass,0.129359,0.0778944,0.084795,0.074511,EJ
Russia,district heat,coal,district heat,coal,1.37231,0.535515,0.45147,0.351247,EJ
Russia,district heat,gas,district heat,gas,1.92756,2.02445,2.08454,1.46526,EJ
Russia,district heat,refined liquids,district heat,refined liquids,0.548075,0.301464,0.248223,0.200583,EJ
Russia,elec_CSP_storage,CSP_storage,elec_CSP_storage,CSP_storage (dry_hybrid),0,0,0,0,EJ
Russia,elec_CSP_storage,CSP_storage,elec_CSP_storage,CSP_storage (recirculating),0,0,0,0,EJ
Russia,elec_Gen_III,Gen_III,elec_Gen_III,Gen_III (once through),0,0,0,0,EJ
Russia,elec_Gen_III,Gen_III,elec_Gen_III,Gen_III (recirculating),0,0,0,0,EJ
Russia,elec_Gen_III,Gen_III,elec_Gen_III,Gen_III (seawater),0,0,0,0,EJ
Russia,elec_Gen_II_LWR,Gen_II_LWR,elec_Gen_II_LWR,Gen_II_LWR (once through),0.143363,0.181089,0.206491,0.236768,EJ
Russia,elec_Gen_II_LWR,Gen_II_LWR,elec_Gen_II_LWR,Gen_II_LWR (recirculating),0.266622,0.336784,0.384027,0.440335,EJ
Russia,elec_Gen_II_LWR,Gen_II_LWR,elec_Gen_II_LWR,Gen_II_LWR (seawater),0.0159292,0.020121,0.0229435,0.0263076,EJ
Russia,elec_biomass (IGCC),biomass (IGCC),elec_biomass (IGCC),biomass (IGCC) (once through),0,0,0,0,EJ
